CMDLINE /home/adeeb/miniconda3/envs/tdmpc2/bin/python3.9 train.py task=carla_ obs=rgb checkpoint=/home/adeeb/tdmpc2/tdmpc2/logs/carla_/1/default/models/final.pt
MEM 784.597656 1717012032.6592
MEM 784.597656 1717012032.7594
MEM 784.597656 1717012032.8595
MEM 785.296875 1717012032.9597
MEM 785.664062 1717012033.0598
MEM 785.843750 1717012033.1600
MEM 786.570312 1717012033.2602
MEM 786.570312 1717012033.3604
MEM 786.570312 1717012033.4605
MEM 787.699219 1717012033.5607
MEM 791.851562 1717012033.6609
MEM 792.660156 1717012033.7611
MEM 793.375000 1717012033.8612
MEM 796.148438 1717012033.9614
MEM 798.542969 1717012034.0616
MEM 799.726562 1717012034.1618
MEM 800.703125 1717012034.2621
MEM 803.218750 1717012034.3623
MEM 805.281250 1717012034.4626
MEM 805.476562 1717012034.5628
MEM 805.476562 1717012034.6630
MEM 805.476562 1717012034.7632
MEM 805.476562 1717012034.8634
MEM 805.476562 1717012034.9635
MEM 805.476562 1717012035.0637
MEM 805.476562 1717012035.1639
MEM 805.757812 1717012035.2642
MEM 805.757812 1717012035.3645
MEM 805.757812 1717012035.4647
MEM 805.757812 1717012035.5649
MEM 805.796875 1717012035.6651
MEM 808.414062 1717012035.7653
MEM 808.414062 1717012035.8655
MEM 808.414062 1717012035.9657
MEM 808.671875 1717012036.0658
MEM 808.671875 1717012036.1660
MEM 808.792969 1717012036.2662
MEM 808.960938 1717012036.3664
MEM 808.960938 1717012036.4666
MEM 808.960938 1717012036.5668
MEM 808.960938 1717012036.6670
MEM 808.960938 1717012036.7672
MEM 808.960938 1717012036.8674
MEM 808.996094 1717012036.9675
MEM 808.996094 1717012037.0677
MEM 808.996094 1717012037.1680
MEM 808.996094 1717012037.2682
MEM 808.996094 1717012037.3684
MEM 808.996094 1717012037.4686
MEM 808.996094 1717012037.5688
MEM 808.996094 1717012037.6689
MEM 808.996094 1717012037.7691
MEM 808.996094 1717012037.8692
MEM 808.996094 1717012037.9694
MEM 808.996094 1717012038.0696
MEM 808.996094 1717012038.1697
MEM 808.996094 1717012038.2699
MEM 808.996094 1717012038.3700
MEM 808.996094 1717012038.4702
MEM 808.996094 1717012038.5704
MEM 808.996094 1717012038.6706
MEM 808.996094 1717012038.7708
MEM 808.996094 1717012038.8709
MEM 808.996094 1717012038.9711
MEM 808.996094 1717012039.0713
MEM 808.996094 1717012039.1715
MEM 808.996094 1717012039.2718
MEM 808.996094 1717012039.3721
MEM 808.996094 1717012039.4723
MEM 808.996094 1717012039.5725
MEM 808.996094 1717012039.6727
MEM 809.136719 1717012039.7729
MEM 810.980469 1717012039.8732
MEM 813.953125 1717012039.9734
MEM 819.281250 1717012040.0736
MEM 821.429688 1717012040.1738
MEM 825.429688 1717012040.2741
MEM 888.085938 1717012040.3743
MEM 974.285156 1717012040.4746
MEM 1117.132812 1717012040.5748
MEM 1218.781250 1717012040.6751
MEM 1270.210938 1717012040.7753
MEM 1276.550781 1717012040.8756
MEM 1278.175781 1717012040.9758
MEM 1284.878906 1717012041.0760
MEM 1370.714844 1717012041.1762
MEM 1380.945312 1717012041.2765
MEM 1382.230469 1717012041.3766
MEM 1382.230469 1717012041.4768
MEM 1382.230469 1717012041.5770
MEM 1382.230469 1717012041.6772
MEM 1382.230469 1717012041.7774
MEM 1382.230469 1717012041.8776
MEM 1370.078125 1717012041.9778
MEM 1370.078125 1717012042.0780
MEM 1370.078125 1717012042.1782
MEM 1370.078125 1717012042.2785
MEM 1370.843750 1717012042.3787
MEM 1373.164062 1717012042.4789
MEM 1373.164062 1717012042.5791
MEM 1373.164062 1717012042.6793
MEM 1373.164062 1717012042.7795
MEM 1369.839844 1717012042.8797
MEM 1369.839844 1717012042.9799
MEM 1370.351562 1717012043.0802
MEM 1373.179688 1717012043.1804
MEM 1373.179688 1717012043.2805
MEM 1373.179688 1717012043.3807
MEM 1373.179688 1717012043.4809
MEM 1373.179688 1717012043.5811
MEM 1373.179688 1717012043.6813
MEM 1373.179688 1717012043.7815
MEM 1373.687500 1717012043.8817
MEM 1370.195312 1717012043.9819
MEM 1370.195312 1717012044.0821
MEM 1370.195312 1717012044.1823
MEM 1370.195312 1717012044.2824
MEM 1370.195312 1717012044.3826
MEM 1373.539062 1717012044.4829
MEM 1373.539062 1717012044.5831
MEM 1373.539062 1717012044.6833
MEM 1372.328125 1717012044.7835
MEM 1372.328125 1717012044.8837
MEM 1372.328125 1717012044.9839
MEM 1373.097656 1717012045.0842
MEM 1375.417969 1717012045.1844
MEM 1375.417969 1717012045.2846
MEM 1375.417969 1717012045.3848
MEM 1375.417969 1717012045.4849
MEM 1375.417969 1717012045.5851
MEM 1372.226562 1717012045.6853
MEM 1375.316406 1717012045.7855
MEM 1375.574219 1717012045.8857
MEM 1375.574219 1717012045.9859
MEM 1375.574219 1717012046.0861
MEM 1375.574219 1717012046.1863
MEM 1375.574219 1717012046.2865
MEM 1375.574219 1717012046.3867
MEM 1375.574219 1717012046.4869
MEM 1375.832031 1717012046.5871
MEM 1372.652344 1717012046.6873
MEM 1372.652344 1717012046.7875
MEM 1372.652344 1717012046.8877
MEM 1372.652344 1717012046.9879
MEM 1372.652344 1717012047.0881
MEM 1375.214844 1717012047.1883
MEM 1375.472656 1717012047.2886
MEM 1375.472656 1717012047.3888
MEM 1375.472656 1717012047.4889
MEM 1372.445312 1717012047.5891
MEM 1372.445312 1717012047.6893
MEM 1374.761719 1717012047.7895
MEM 1375.273438 1717012047.8897
MEM 1375.273438 1717012047.9900
MEM 1375.273438 1717012048.0902
MEM 1375.273438 1717012048.1903
MEM 1375.273438 1717012048.2906
MEM 1375.273438 1717012048.3908
MEM 1373.550781 1717012048.4910
MEM 1376.128906 1717012048.5912
MEM 1376.128906 1717012048.6914
MEM 1376.128906 1717012048.7916
MEM 1376.128906 1717012048.8918
MEM 1376.128906 1717012048.9920
MEM 1376.128906 1717012049.0922
MEM 1376.128906 1717012049.1924
MEM 1376.128906 1717012049.2926
MEM 1376.128906 1717012049.3928
MEM 1372.960938 1717012049.4930
MEM 1372.960938 1717012049.5932
MEM 1372.960938 1717012049.6934
MEM 1372.960938 1717012049.7936
MEM 1375.792969 1717012049.8938
MEM 1376.128906 1717012049.9940
MEM 1376.128906 1717012050.0942
MEM 1376.128906 1717012050.1944
MEM 1376.128906 1717012050.2946
MEM 1376.128906 1717012050.3948
MEM 1372.929688 1717012050.4950
MEM 1376.015625 1717012050.5952
MEM 1376.273438 1717012050.6955
MEM 1376.273438 1717012050.7957
MEM 1376.273438 1717012050.8959
MEM 1376.273438 1717012050.9961
MEM 1376.273438 1717012051.0963
MEM 1376.273438 1717012051.1964
MEM 1376.273438 1717012051.2966
MEM 1376.273438 1717012051.3968
MEM 1372.988281 1717012051.4970
MEM 1372.988281 1717012051.5972
MEM 1372.988281 1717012051.6975
MEM 1372.988281 1717012051.7977
MEM 1372.988281 1717012051.8979
MEM 1375.304688 1717012051.9982
MEM 1375.820312 1717012052.0984
MEM 1375.820312 1717012052.1986
MEM 1375.820312 1717012052.2988
MEM 1373.089844 1717012052.3990
MEM 1373.089844 1717012052.4992
MEM 1373.347656 1717012052.5994
MEM 1375.406250 1717012052.6997
MEM 1376.437500 1717012052.7999
MEM 1376.437500 1717012052.9001
MEM 1376.437500 1717012053.0003
MEM 1376.437500 1717012053.1005
MEM 1376.437500 1717012053.2007
MEM 1374.203125 1717012053.3009
MEM 1376.265625 1717012053.4012
MEM 1376.523438 1717012053.5014
MEM 1376.523438 1717012053.6016
MEM 1376.523438 1717012053.7018
MEM 1376.523438 1717012053.8021
MEM 1376.523438 1717012053.9023
MEM 1376.523438 1717012054.0025
MEM 1376.523438 1717012054.1028
MEM 1376.777344 1717012054.2030
MEM 1373.367188 1717012054.3032
MEM 1373.367188 1717012054.4033
MEM 1373.367188 1717012054.5035
MEM 1373.367188 1717012054.6037
MEM 1373.625000 1717012054.7040
MEM 1376.195312 1717012054.8042
MEM 1376.195312 1717012054.9044
MEM 1376.195312 1717012055.0045
MEM 1376.195312 1717012055.1047
MEM 1373.492188 1717012055.2050
MEM 1373.492188 1717012055.3052
MEM 1375.550781 1717012055.4054
MEM 1376.554688 1717012055.5057
MEM 1376.554688 1717012055.6059
MEM 1376.554688 1717012055.7062
MEM 1376.554688 1717012055.8064
MEM 1376.554688 1717012055.9066
MEM 1376.554688 1717012056.0068
MEM 1377.066406 1717012056.1070
MEM 1377.324219 1717012056.2072
MEM 1373.707031 1717012056.3074
MEM 1373.707031 1717012056.4076
MEM 1373.707031 1717012056.5078
MEM 1373.707031 1717012056.6080
MEM 1373.707031 1717012056.7082
MEM 1376.023438 1717012056.8084
MEM 1377.054688 1717012056.9085
MEM 1377.054688 1717012057.0087
MEM 1373.921875 1717012057.1090
MEM 1373.921875 1717012057.2093
MEM 1373.921875 1717012057.3095
MEM 1374.179688 1717012057.4097
MEM 1376.750000 1717012057.5100
MEM 1376.750000 1717012057.6102
MEM 1376.750000 1717012057.7104
MEM 1376.750000 1717012057.8105
MEM 1376.750000 1717012057.9107
MEM 1373.968750 1717012058.0109
MEM 1374.226562 1717012058.1111
MEM 1377.312500 1717012058.2114
MEM 1377.312500 1717012058.3116
MEM 1377.312500 1717012058.4118
MEM 1377.312500 1717012058.5120
MEM 1377.312500 1717012058.6122
MEM 1377.312500 1717012058.7124
MEM 1377.570312 1717012058.8126
MEM 1377.792969 1717012058.9128
MEM 1374.343750 1717012059.0130
MEM 1374.343750 1717012059.1132
MEM 1374.343750 1717012059.2134
MEM 1374.343750 1717012059.3136
MEM 1374.343750 1717012059.4138
MEM 1375.113281 1717012059.5140
MEM 1377.933594 1717012059.6142
MEM 1377.933594 1717012059.7145
MEM 1377.933594 1717012059.8146
MEM 1377.933594 1717012059.9148
MEM 1374.761719 1717012060.0151
MEM 1374.761719 1717012060.1153
MEM 1375.531250 1717012060.2155
MEM 1377.851562 1717012060.3158
MEM 1377.851562 1717012060.4161
MEM 1377.851562 1717012060.5163
MEM 1377.851562 1717012060.6166
MEM 1377.851562 1717012060.7168
MEM 1377.851562 1717012060.8171
MEM 1375.378906 1717012060.9173
MEM 1377.953125 1717012061.0176
MEM 1377.953125 1717012061.1178
MEM 1377.953125 1717012061.2180
MEM 1377.953125 1717012061.3183
MEM 1377.953125 1717012061.4185
MEM 1377.953125 1717012061.5187
MEM 1378.210938 1717012061.6190
MEM 1378.210938 1717012061.7192
MEM 1378.210938 1717012061.8195
MEM 1378.210938 1717012061.9197
MEM 1374.796875 1717012062.0200
MEM 1374.796875 1717012062.1202
MEM 1374.796875 1717012062.2203
MEM 1375.824219 1717012062.3207
MEM 1378.144531 1717012062.4210
MEM 1378.144531 1717012062.5212
MEM 1378.144531 1717012062.6215
MEM 1378.144531 1717012062.7218
MEM 1378.144531 1717012062.8220
MEM 1374.941406 1717012062.9223
MEM 1375.199219 1717012063.0226
MEM 1378.546875 1717012063.1229
MEM 1378.546875 1717012063.2232
MEM 1378.546875 1717012063.3234
MEM 1378.546875 1717012063.4236
MEM 1378.546875 1717012063.5238
MEM 1378.546875 1717012063.6241
MEM 1377.066406 1717012063.7244
MEM 1365.718750 1717012063.8246
MEM 1360.691406 1717012063.9248
MEM 1360.691406 1717012064.0250
MEM 1360.425781 1717012064.1252
MEM 1360.425781 1717012064.2254
MEM 1360.425781 1717012064.3256
MEM 1355.449219 1717012064.4258
MEM 1318.792969 1717012064.5260
MEM 1318.792969 1717012064.6262
MEM 1318.792969 1717012064.7265
MEM 1315.957031 1717012064.8268
MEM 1315.957031 1717012064.9270
MEM 1315.957031 1717012065.0273
MEM 1318.015625 1717012065.1276
MEM 1319.296875 1717012065.2279
MEM 1319.296875 1717012065.3281
MEM 1319.296875 1717012065.4284
MEM 1319.296875 1717012065.5286
MEM 1319.296875 1717012065.6289
MEM 1315.972656 1717012065.7291
MEM 1316.742188 1717012065.8294
MEM 1319.519531 1717012065.9297
MEM 1319.519531 1717012066.0300
MEM 1319.519531 1717012066.1301
MEM 1319.519531 1717012066.2303
MEM 1319.519531 1717012066.3306
MEM 1319.519531 1717012066.4308
MEM 1319.519531 1717012066.5310
MEM 1319.718750 1717012066.6312
MEM 1319.718750 1717012066.7380
MEM 1316.480469 1717012066.8382
MEM 1316.480469 1717012066.9385
MEM 1316.480469 1717012067.0387
MEM 1316.480469 1717012067.1390
MEM 1317.238281 1717012067.2392
MEM 1319.816406 1717012067.3394
MEM 1320.332031 1717012067.4396
MEM 1320.332031 1717012067.5397
MEM 1320.332031 1717012067.6399
MEM 1320.332031 1717012067.7401
MEM 1317.011719 1717012067.8403
MEM 1317.011719 1717012067.9405
MEM 1319.070312 1717012068.0407
MEM 1319.585938 1717012068.1409
MEM 1319.585938 1717012068.2411
MEM 1319.585938 1717012068.3413
MEM 1319.585938 1717012068.4415
MEM 1319.585938 1717012068.5417
MEM 1319.585938 1717012068.6419
MEM 1319.835938 1717012068.7422
MEM 1319.718750 1717012068.8425
MEM 1316.937500 1717012068.9428
MEM 1316.937500 1717012069.0430
MEM 1316.937500 1717012069.1432
MEM 1316.937500 1717012069.2434
MEM 1316.937500 1717012069.3437
MEM 1313.664062 1717012069.4440
MEM 1313.917969 1717012069.5442
MEM 1313.917969 1717012069.6446
MEM 1310.824219 1717012069.7448
MEM 1310.824219 1717012069.8451
MEM 1310.824219 1717012069.9453
MEM 1310.824219 1717012070.0456
MEM 1313.871094 1717012070.1459
MEM 1314.511719 1717012070.2461
MEM 1314.511719 1717012070.3464
MEM 1314.511719 1717012070.4466
MEM 1314.511719 1717012070.5469
MEM 1311.148438 1717012070.6472
MEM 1312.175781 1717012070.7475
MEM 1233.804688 1717012070.8477
MEM 1234.281250 1717012070.9480
MEM 1234.281250 1717012071.0482
MEM 1234.281250 1717012071.1485
MEM 1234.281250 1717012071.2487
MEM 1234.281250 1717012071.3488
MEM 1234.281250 1717012071.4492
MEM 1233.988281 1717012071.5494
MEM 1232.898438 1717012071.6497
MEM 1229.609375 1717012071.7500
MEM 1229.609375 1717012071.8567
MEM 1227.640625 1717012071.9570
MEM 1227.640625 1717012072.0572
MEM 1206.375000 1717012072.1575
MEM 1144.738281 1717012072.2578
MEM 1105.308594 1717012072.3581
MEM 1105.308594 1717012072.4583
MEM 1105.308594 1717012072.5585
MEM 1102.421875 1717012072.6587
MEM 1102.421875 1717012072.7590
MEM 1093.914062 1717012072.8593
MEM 1013.906250 1717012072.9596
MEM 987.492188 1717012073.0598
MEM 987.492188 1717012073.1601
MEM 987.492188 1717012073.2603
MEM 987.492188 1717012073.3605
MEM 987.492188 1717012073.4607
MEM 984.718750 1717012073.5609
MEM 988.164062 1717012073.6613
MEM 988.164062 1717012073.7615
MEM 988.164062 1717012073.8617
MEM 988.164062 1717012073.9619
MEM 988.164062 1717012074.0621
MEM 988.164062 1717012074.1624
MEM 988.164062 1717012074.2627
MEM 988.164062 1717012074.3630
MEM 988.347656 1717012074.4633
MEM 988.347656 1717012074.5636
MEM 985.054688 1717012074.6638
MEM 985.054688 1717012074.7639
MEM 985.054688 1717012074.8641
MEM 985.054688 1717012074.9643
MEM 985.824219 1717012075.0645
MEM 987.886719 1717012075.1648
MEM 988.402344 1717012075.2650
MEM 988.402344 1717012075.3652
MEM 988.402344 1717012075.4655
MEM 988.402344 1717012075.5657
MEM 985.046875 1717012075.6659
MEM 985.304688 1717012075.7661
MEM 987.875000 1717012075.8663
MEM 988.648438 1717012075.9666
MEM 988.648438 1717012076.0667
MEM 988.648438 1717012076.1669
MEM 988.648438 1717012076.2671
MEM 988.648438 1717012076.3674
MEM 988.648438 1717012076.4677
MEM 988.648438 1717012076.5680
MEM 988.648438 1717012076.6683
MEM 985.367188 1717012076.7685
MEM 985.367188 1717012076.8687
MEM 985.367188 1717012076.9690
MEM 985.367188 1717012077.0692
MEM 985.367188 1717012077.1694
MEM 988.425781 1717012077.2697
MEM 988.937500 1717012077.3699
MEM 988.937500 1717012077.4702
MEM 988.937500 1717012077.5704
MEM 985.597656 1717012077.6707
MEM 985.597656 1717012077.7709
MEM 985.597656 1717012077.8711
MEM 977.984375 1717012077.9714
MEM 975.683594 1717012078.0717
MEM 958.511719 1717012078.1720
MEM 958.089844 1717012078.2722
MEM 958.089844 1717012078.3724
MEM 958.089844 1717012078.4725
MEM 955.265625 1717012078.5727
MEM 955.519531 1717012078.6730
MEM 955.367188 1717012078.7733
MEM 954.089844 1717012078.8739
MEM 975.277344 1717012078.9742
MEM 975.984375 1717012079.0745
MEM 980.230469 1717012079.1748
MEM 974.753906 1717012079.2750
MEM 967.828125 1717012079.3752
MEM 971.109375 1717012079.4754
MEM 940.351562 1717012079.5770
MEM 951.429688 1717012079.6785
MEM 935.953125 1717012079.7889
MEM 941.277344 1717012079.8907
MEM 937.871094 1717012079.9927
MEM 933.437500 1717012080.0973
MEM 931.859375 1717012080.2020
MEM 930.906250 1717012080.3068
MEM 929.699219 1717012080.4117
MEM 927.953125 1717012080.5341
MEM 928.796875 1717012080.6393
MEM 926.714844 1717012080.7459
MEM 928.394531 1717012080.8532
MEM 928.632812 1717012080.9720
MEM 928.882812 1717012081.0969
MEM 928.929688 1717012081.2053
MEM 931.378906 1717012081.4227
MEM 929.167969 1717012081.5349
MEM 931.078125 1717012081.6362
MEM 931.078125 1717012081.7369
MEM 931.078125 1717012081.8372
MEM 932.523438 1717012081.9376
MEM 932.523438 1717012082.0380
MEM 932.523438 1717012082.1383
MEM 932.523438 1717012082.2386
MEM 932.523438 1717012082.3391
MEM 932.523438 1717012082.4393
MEM 932.523438 1717012082.5395
MEM 932.523438 1717012082.6397
MEM 932.523438 1717012082.7399
MEM 932.523438 1717012082.8400
MEM 935.210938 1717012082.9403
MEM 935.210938 1717012083.0405
MEM 935.210938 1717012083.1407
MEM 935.210938 1717012083.2409
MEM 935.210938 1717012083.3414
MEM 935.210938 1717012083.4419
MEM 935.210938 1717012083.5424
MEM 935.210938 1717012083.6427
MEM 935.210938 1717012083.7433
MEM 935.210938 1717012083.8438
MEM 935.210938 1717012083.9442
MEM 935.210938 1717012084.0448
MEM 935.210938 1717012084.1452
MEM 935.210938 1717012084.2457
MEM 935.210938 1717012084.3461
MEM 935.210938 1717012084.4465
MEM 935.210938 1717012084.5470
MEM 935.210938 1717012084.6475
MEM 935.210938 1717012084.7480
MEM 935.210938 1717012084.8484
MEM 935.210938 1717012084.9490
MEM 935.210938 1717012085.0494
MEM 935.210938 1717012085.1499
MEM 935.210938 1717012085.2504
MEM 935.210938 1717012085.3509
MEM 935.210938 1717012085.4514
MEM 935.210938 1717012085.5519
MEM 935.210938 1717012085.6524
MEM 935.210938 1717012085.7528
MEM 935.210938 1717012085.8532
MEM 935.210938 1717012085.9537
MEM 935.210938 1717012086.0542
MEM 935.210938 1717012086.1545
MEM 935.210938 1717012086.2549
MEM 935.210938 1717012086.3554
MEM 935.210938 1717012086.4559
MEM 935.210938 1717012086.5564
MEM 935.210938 1717012086.6569
MEM 935.210938 1717012086.7574
MEM 935.210938 1717012086.8579
MEM 935.210938 1717012086.9584
MEM 935.210938 1717012087.0589
MEM 935.210938 1717012087.1594
MEM 935.210938 1717012087.2599
MEM 935.210938 1717012087.3604
MEM 935.210938 1717012087.4609
MEM 935.210938 1717012087.5614
MEM 935.210938 1717012087.6617
MEM 935.210938 1717012087.7620
MEM 935.210938 1717012087.8624
MEM 935.210938 1717012087.9629
MEM 935.210938 1717012088.0634
MEM 935.210938 1717012088.1639
MEM 935.210938 1717012088.2643
MEM 935.210938 1717012088.3648
MEM 935.210938 1717012088.4653
MEM 935.210938 1717012088.5657
MEM 935.210938 1717012088.6662
MEM 935.210938 1717012088.7667
MEM 935.210938 1717012088.8671
MEM 935.210938 1717012088.9676
MEM 935.210938 1717012089.0681
MEM 935.210938 1717012089.1686
MEM 935.210938 1717012089.2690
MEM 935.210938 1717012089.3695
MEM 935.210938 1717012089.4700
MEM 935.210938 1717012089.5705
MEM 935.210938 1717012089.6710
MEM 935.210938 1717012089.7716
MEM 935.210938 1717012089.8722
MEM 935.210938 1717012089.9726
MEM 935.210938 1717012090.0730
MEM 935.210938 1717012090.1735
MEM 938.863281 1717012090.2740
MEM 938.863281 1717012090.3745
MEM 938.863281 1717012090.4749
MEM 938.863281 1717012090.5754
MEM 938.863281 1717012090.6759
MEM 938.863281 1717012090.7764
MEM 938.863281 1717012090.8768
MEM 938.863281 1717012090.9772
MEM 938.863281 1717012091.0776
MEM 938.863281 1717012091.1780
MEM 939.492188 1717012091.2784
MEM 942.210938 1717012091.3788
MEM 950.906250 1717012091.4790
MEM 956.722656 1717012091.5794
MEM 961.562500 1717012091.6797
MEM 964.371094 1717012091.7800
MEM 967.328125 1717012091.8802
MEM 983.093750 1717012091.9807
MEM 960.468750 1717012092.0811
MEM 976.410156 1717012092.1815
MEM 999.605469 1717012092.2819
MEM 1024.957031 1717012092.3825
